label,duration,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,file,strain
flat,0.0256,,54600,55600,55600,56100,56100,,55600,,,T0000195,SD
flat,0.0655,,39500,39500,39000,38500,38000,38000,37500,37500,,T0000195,SD
flat,0.0619,,,,42900,42400,41900,,41900,42900,,T0000195,SD
flat,0.0506,41900,42400,42400,42400,41900,42400,42400,,,,T0000195,SD
flat,0.0547,,41000,41000,41000,41000,41000,41000,41500,41500,,T0000195,SD
flat,0.0404,,,41000,40500,40500,40500,40500,40500,40500,,T0000195,SD
flat,0.0225,45400,46300,47300,48300,48300,48300,48800,48800,,47300,T0000195,SD
flat,0.0322,,50700,,,50700,50700,49800,,,,T0000195,SD
flat,0.0604,,42900,42900,,42400,42400,41900,41900,41900,42400,T0000195,SD
downward ramp,0.0225,52700,53700,54100,53700,53200,,,,,,T0000195,SD
complex,0.0706,,50200,51200,51700,49300,,,47300,47800,,T0000195,SD
complex,0.0901,,,,,51200,52200,51200,50700,50200,,T0000195,SD
complex,0.0691,,,47800,47800,,,,,,65400,T0000195,SD
complex,0.0773,,,,,,46300,45800,,,,T0000195,SD
complex,0.0757,,42900,,43900,45400,43400,41000,,39500,,T0000195,SD
complex,0.065,47800,49300,,,,51700,51700,50200,48800,,T0000195,SD
complex,0.0629,,,53700,53700,54100,54100,55100,56100,56600,53200,T0000195,SD
complex,0.0793,,50200,,,,,53700,53700,,,T0000195,SD
complex,0.0491,50200,50700,50200,65400,52200,53700,52200,50200,46800,,T0000195,SD
complex,0.0424,,52200,52700,51200,49800,49800,50200,50700,50700,,T0000195,SD
upward ramp,0.0128,65400,65400,79500,81000,81500,82500,83000,83400,83000,,T0000228,WK
upward ramp,0.0128,54100,54600,55600,64900,34100,59500,61000,61500,61500,60500,T0000228,WK
upward ramp,0.0194,65400,65400,65400,65400,65400,65400,91700,65400,65400,,T0000228,WK
upward ramp,0.0189,65400,65400,65400,65900,65900,65400,65400,65400,65400,65400,T0000228,WK
upward ramp,0.0327,44400,61000,62500,62500,63400,63900,64900,65900,66400,67800,T0000228,WK
upward ramp,0.0153,53200,54100,54600,56100,56600,57100,57600,57100,57100,65400,T0000228,WK
upward ramp,0.0271,48300,49300,50700,52700,53700,54100,55600,57100,57600,57100,T0000228,WK
upward ramp,0.0122,55100,55100,55600,56100,57100,58100,59000,59500,60500,61000,T0000228,WK
trill-f,0.0276,44400,45800,46300,46800,47300,46300,46300,45800,45800,44400,T0000228,WK
trill-c,0.0512,52200,45400,55600,60500,58100,57600,33600,45400,63900,45400,T0000228,WK
trill-c,0.0378,54600,56600,55100,57600,58100,55600,58100,,,67800,T0000228,WK
trill-c,0.0691,44400,47300,,65900,,,59500,59500,,,T0000228,WK
trill-c,0.1034,53200,53700,54600,,66800,65900,,,,,T0000228,WK
trill-c,0.0506,46800,48300,61000,65900,65400,65400,65400,65400,65400,65400,T0000228,WK
trill-c,0.0578,55600,54600,54100,53200,,65400,65400,64900,,63400,T0000228,WK
trill-c,0.0501,65400,56600,68300,68300,,65400,,,66400,67300,T0000228,WK
trill-c,0.0501,55100,55600,,51200,,,66400,65900,,66400,T0000228,WK
trill-c,0.0414,52200,64900,,56600,64900,65400,62500,65900,63400,,T0000228,WK
trill-c,0.024,65400,65900,65400,54600,54600,54100,65400,65400,65400,63900,T0000228,WK
trill-c,0.0189,55100,55100,54600,55100,54600,,61000,65900,62900,64900,T0000228,WK
trill-c,0.046,45800,45400,65400,65400,65900,65400,65400,65400,60500,60000,T0000228,WK
trill,0.0486,34600,56100,44900,65900,34100,56600,45800,45800,34100,61000,T0000228,WK
trill,0.0476,65400,65900,65400,64900,,65400,,,65400,,T0000228,WK
trill,0.0532,46800,64900,65400,64900,65900,65400,,65900,63900,62500,T0000228,WK
trill,0.0389,51200,52700,53200,64400,,62900,67300,,66800,66400,T0000228,WK
trill,0.0501,47800,50200,50700,57100,,78100,59000,65900,,66800,T0000228,WK
trill,0.0399,65400,,64900,,65400,65400,65900,64900,67800,,T0000228,WK
trill,0.0424,54100,68300,,,64900,64900,,,65900,67300,T0000228,WK
trill,0.065,65400,70300,75100,84900,92700,66400,49300,93200,65400,61500,T0000228,WK
trill,0.0266,,,65400,65400,65400,,65900,65400,65900,62500,T0000228,WK
trill,0.0143,60000,62000,61000,65400,64900,65400,65400,65400,,63900,T0000228,WK
trill,0.0368,65400,,65400,65400,64900,65400,64900,65900,65900,54100,T0000228,WK
trill,0.0153,64900,64900,64900,65900,64900,65900,,,,56600,T0000228,WK
step up,0.0404,65400,64900,45400,45400,65400,45800,45800,65400,65400,68300,T0000228,WK
step up,0.045,64900,45800,64900,49300,,65900,,,70800,34100,T0000228,WK
step up,0.0296,64900,64900,65400,49800,64900,65400,64900,65900,64900,65400,T0000228,WK
step up,0.046,47300,45800,44400,65400,65900,65400,65400,71700,68800,,T0000228,WK
step up,0.0168,56100,56100,65400,65400,64900,65400,65400,65400,65400,65400,T0000228,WK
step up,0.1489,65400,55100,57100,58100,59000,58500,56100,56100,65900,75100,T0000228,WK
step up,0.1039,65400,51700,,51200,53700,54600,52700,52200,64900,68800,T0000228,WK
step up,0.0394,51700,53200,53700,53700,52700,53200,52700,51200,49800,,T0000228,WK
step up,0.0261,52700,54100,54100,53200,52700,51200,84400,83900,81500,,T0000228,WK
step up,0.0578,57100,65400,65400,65400,65400,65900,76600,65900,65400,65900,T0000228,WK
step up,0.0491,52200,52700,52200,50200,65400,65400,53700,52200,65400,77100,T0000228,WK
step down,0.0302,58500,59000,59000,33600,56100,45800,44900,40500,42400,43400,T0000228,WK
step down,0.0348,65400,97600,65400,56600,57600,64900,65900,65400,,65400,T0000228,WK
step down,0.0532,65400,64900,65400,65400,64900,49800,65900,64900,65400,65400,T0000228,WK
step down,0.1131,65400,65400,62000,65400,65400,65400,65900,62000,62500,65400,T0000228,WK
step down,0.0384,79100,65400,65400,52200,64900,64900,65900,65400,51700,51200,T0000228,WK
short-ur,0.0076,65400,55600,56100,57600,65900,58100,58100,65400,58500,58500,T0000228,WK
short-ur,0.0056,65400,54100,54600,64900,65400,65400,57100,57100,57100,57100,T0000228,WK
short-ur,0.0035,65400,65400,65400,65900,65400,65400,65400,61000,64900,,T0000228,WK
short-ur,0.0102,65400,64900,67800,69300,,74700,75600,76100,78100,78100,T0000228,WK
short-ur,0.0071,57100,57600,57600,58100,65400,64900,,,,65400,T0000228,WK
short-ur,0.003,64900,64900,64900,75600,75600,65900,65900,65900,65900,64900,T0000228,WK
short-ur,0.003,65400,65400,65400,65400,65400,65400,65400,65400,65400,65400,T0000228,WK
short-ur,0.0035,65900,65900,65900,,,,,65400,,63900,T0000228,WK
short-ur,0.0081,65900,65400,65400,64900,65400,65400,65900,65900,65900,65400,T0000228,WK
short-ur,0.0035,65400,65400,59000,58500,58500,58500,58500,58500,58500,64900,T0000228,WK
short-ur,0.0015,64900,64900,64900,67800,67800,67800,68300,68300,68300,67800,T0000228,WK
short-ur,0.0056,65400,65400,65400,65400,65400,65400,55600,56100,56100,65400,T0000228,WK
short-ur,0.002,53700,53700,53700,54100,54100,,,66400,66400,,T0000228,WK
short-ur,0.0056,65400,65400,54100,56100,57100,60000,60500,60500,,62000,T0000228,WK
short-ur,0.0046,64900,65400,,64900,64900,64900,65900,64900,64900,65900,T0000228,WK
short-ur,0.0076,56600,56100,,,,60000,59500,60000,60000,60000,T0000228,WK
short-ur,0.0051,64900,65900,65400,65400,65400,54100,55100,65400,55600,56100,T0000228,WK
short-ur,0.0112,53200,53700,54100,56100,57600,58100,58100,58100,57600,57100,T0000228,WK
short-ur,0.0071,58500,58500,,,,,,65400,65400,64900,T0000228,WK
short-dr,0.0102,53700,54100,54600,54600,54100,53700,52700,52200,,50700,T0000228,WK
short-dr,0.0097,58500,59000,59000,58500,57600,57600,55600,55600,,64900,T0000228,WK
short-dr,0.0035,64900,64900,59000,64900,57100,57100,57600,57100,65400,64900,T0000228,WK
short-dr,0.003,82500,82500,82000,65400,65400,64900,64900,64900,64900,64900,T0000228,WK
short-dr,0.0066,50700,50700,50700,50200,50200,49800,47800,45800,46300,45800,T0000228,WK
short-dr,0.0051,65400,65400,65400,65900,83000,65400,65400,65900,65400,64900,T0000228,WK
short-dr,0.0087,54600,54600,54600,54100,53700,52200,52200,50200,64900,65400,T0000228,WK
short-dr,0.0035,85900,85900,85400,85400,85400,85400,65400,84900,64900,64900,T0000228,WK
short-c,0.0056,65400,65400,65400,53200,53700,54600,54600,54600,54600,54600,T0000228,WK
short-c,0.0071,90800,91300,92200,92200,92700,92700,93200,93700,92700,92700,T0000228,WK
short-c,0.0087,65400,65900,92200,93200,65400,93700,94200,94200,94200,65900,T0000228,WK
short-c,0.0087,54600,54600,64900,57600,44900,64900,58500,58100,56600,56600,T0000228,WK
short-c,0.0051,65400,65400,65400,65400,59500,59500,59500,59000,59000,64900,T0000228,WK
short-c,0.0061,53200,55600,58100,60000,60500,61000,60500,60000,60000,59000,T0000228,WK
short-c,0.004,,,67800,68800,68300,68300,64900,64900,,65400,T0000228,WK
short-c,0.0051,60500,61000,61000,61000,61000,60500,60500,60000,60000,59500,T0000228,WK
short-c,0.0051,51200,,51200,52700,51700,51700,51700,51200,65900,65400,T0000228,WK
short-c,0.0112,65900,65400,65400,65400,65400,55100,54100,65400,53200,65400,T0000228,WK
short-c,0.0107,65400,65400,65400,55100,56100,56600,56600,56100,55600,65400,T0000228,WK
short-c,0.0097,65400,48800,49300,49800,51200,52700,52700,52700,52200,65400,T0000228,WK
short-c,0.0056,59000,65900,,,61500,62000,61500,65400,65400,65400,T0000228,WK
short-c,0.0107,64900,,,,63400,63900,,,57600,,T0000228,WK
short-c,0.0112,,88300,88800,65900,65400,65400,65400,91300,90300,65900,T0000228,WK
short-c,0.0087,65400,65400,65400,65400,65400,59000,59500,59000,65400,65400,T0000228,WK
short-c,0.0076,64900,65400,,,,62900,63400,62000,62900,61000,T0000228,WK
short-c,0.0081,81500,82500,83000,82500,82500,83400,82000,81000,80000,79100,T0000228,WK
short-c,0.0051,65900,65400,65900,64900,64900,64900,61500,,,65400,T0000228,WK
short,0.0035,53200,53200,53700,53200,53200,53200,53200,53200,53200,52700,T0000228,WK
short,0.004,53700,53700,53700,53700,53700,53200,53200,52700,52700,,T0000228,WK
short,0.0046,53200,53700,54100,53200,53200,55100,55100,55100,55100,44900,T0000228,WK
short,0.0081,54100,54600,54600,54600,55600,55600,57100,57100,57100,57600,T0000228,WK
short,0.0081,54600,55100,55600,56100,57100,57600,57600,57600,57600,57600,T0000228,WK
short,0.002,57100,57100,57100,57100,57100,56600,56600,57100,57100,57100,T0000228,WK
short,0.0066,76100,76100,76100,76600,76600,76600,76600,76600,76600,76100,T0000228,WK
short,0.0035,65400,65400,65400,66800,65900,65900,66400,66400,,,T0000228,WK
short,0.0071,65400,64900,64900,65400,51200,51700,51700,52200,65900,65400,T0000228,WK
short,0.0061,50700,50700,50200,50700,50700,50700,50700,50200,50200,50200,T0000228,WK
short,0.002,68800,68800,68800,69300,69300,69800,69800,69800,69800,69800,T0000228,WK
short,0.0066,65900,65900,65400,65400,65400,65400,65400,65400,65400,65900,T0000228,WK
short,0.0066,65900,77100,77100,65400,77100,77100,77600,77100,77100,65400,T0000228,WK
short,0.004,91300,91300,,92700,92700,93200,93200,93200,93200,,T0000228,WK
short,0.0066,90800,90800,90800,91300,91300,91700,91300,91300,91300,91300,T0000228,WK
short,0.0102,49800,49800,50700,50700,50700,50700,50700,50200,49800,49300,T0000228,WK
short,0.0097,45400,64900,64900,,48800,48800,49300,49300,48800,49300,T0000228,WK
short,0.0035,57600,57600,57600,58100,58100,58100,58100,58100,58100,57600,T0000228,WK
short,0.0061,52700,65900,65900,53700,53200,53700,65400,65400,65400,65400,T0000228,WK
short,0.0071,65900,65400,83400,83400,83900,83000,82500,82500,82500,65400,T0000228,WK
short,0.0046,52700,52700,52700,52700,52200,52200,65900,65900,65900,65400,T0000228,WK
short,0.003,57600,57600,57600,57600,57600,57600,57600,57600,57600,,T0000228,WK
short,0.001,76100,76100,76100,76100,76100,76100,76100,76100,76100,76100,T0000228,WK
short,0.0066,,,65900,53200,52700,52700,65900,52200,,,T0000228,WK
short,0.002,72200,72200,72200,71700,71700,65900,65900,65900,65900,64900,T0000228,WK
short,0.0035,65900,65900,79500,65400,80000,80000,80000,80500,80500,65400,T0000228,WK
short,0.0056,65400,65900,65400,65400,65400,65400,76100,65900,76600,76600,T0000228,WK
short,0.0035,,,83000,83000,83000,83000,83400,83400,65400,65400,T0000228,WK
short,0.0035,65400,65400,50700,50200,50700,50700,50200,49800,65900,65400,T0000228,WK
short,0.0015,65400,65400,65400,65400,65400,65400,65400,65400,65400,65400,T0000228,WK
short,0.004,76100,76100,76100,76100,75600,75600,75100,74200,74200,,T0000228,WK
short,0.0046,76600,76600,76600,76600,76600,76100,76100,75600,75600,75600,T0000228,WK
short,0.0061,44900,44900,44900,45400,45400,45400,45400,45400,45400,44900,T0000228,WK
short,0.002,59500,59500,59500,59500,59500,59500,59500,65400,65400,65400,T0000228,WK
short,0.0061,65400,65400,65400,65400,65400,65900,64900,65900,65900,65400,T0000228,WK
short,0.0035,65400,65400,65400,59000,65400,65400,65400,59000,65400,65400,T0000228,WK
short,0.0102,65400,65400,65400,65900,65400,65900,65400,65400,65400,65400,T0000228,WK
short,0.0097,65400,65400,65400,65400,65400,65400,65400,65400,65400,65400,T0000228,WK
short,0.0046,65400,65400,53200,53200,53700,53700,54100,54100,54100,53700,T0000228,WK
multi-step,0.089,65900,65400,65400,65400,65400,65400,65400,65400,65400,64900,T0000228,WK
inverted-u,0.022,45400,46300,48300,48800,65400,48300,47300,46300,45400,44900,T0000228,WK
inverted-u,0.0153,46300,47300,48300,65400,49800,65400,48800,65400,46800,65400,T0000228,WK
inverted-u,0.0312,79100,80500,81000,81500,81500,82000,82000,82000,81000,65400,T0000228,WK
inverted-u,0.0424,44400,45800,50200,51700,50700,49800,48800,47300,45800,90300,T0000228,WK
inverted-u,0.0296,44900,65400,52200,53700,55100,55100,54600,54100,53700,52700,T0000228,WK
inverted-u,0.0517,45400,47800,50700,52700,55100,56600,57100,55100,50700,49300,T0000228,WK
inverted-u,0.0286,65400,64900,65400,65400,65400,70300,69300,64900,68300,,T0000228,WK
inverted-u,0.0153,69800,70300,65400,65900,72700,72700,72700,65400,70800,70300,T0000228,WK
inverted-u,0.068,55100,59000,59500,59500,59500,60000,59500,58500,56100,50200,T0000228,WK
inverted-u,0.0527,65400,52200,54600,55600,55600,55100,55100,54100,53200,49800,T0000228,WK
inverted-u,0.0481,65400,65900,69800,70800,65400,71200,65400,67300,65400,65900,T0000228,WK
inverted-u,0.0281,,93700,94200,64900,97600,,94700,94200,93700,94700,T0000228,WK
inverted-u,0.0307,57100,65900,62900,63400,,62900,62000,61000,59000,58500,T0000228,WK
inverted-u,0.0373,65400,65400,64900,58100,58500,65900,57100,44900,52700,64900,T0000228,WK
inverted-u,0.0225,87400,88300,90800,91700,92200,91300,89800,,,64900,T0000228,WK
inverted-u,0.0174,50700,51200,53700,54100,54600,54100,53700,53200,52700,51700,T0000228,WK
inverted-u,0.0153,,64900,74700,,64900,65900,80000,79100,75600,74200,T0000228,WK
inverted-u,0.0281,65400,50200,54100,56100,56600,54100,53200,52200,51700,51200,T0000228,WK
inverted-u,0.0404,45400,45800,50700,53200,55100,55600,55100,54600,52700,49800,T0000228,WK
inverted-u,0.0225,34100,44900,45400,48800,49800,52200,54600,57100,55600,54100,T0000228,WK
inverted-u,0.0143,,64900,65400,52700,53200,53700,54100,53700,53700,52700,T0000228,WK
inverted-u,0.0455,52200,54600,58100,58100,57600,56600,55100,54100,53200,52200,T0000228,WK
inverted-u,0.0204,44400,54100,54600,55600,55100,54600,54100,52700,51700,51200,T0000228,WK
flat-z,0.0332,44400,45400,46800,50700,52700,53200,53700,52700,52200,50700,T0000228,WK
flat-z,0.0138,68300,68800,68800,68800,69300,68300,68300,,,66400,T0000228,WK
flat-z,0.0266,50700,52700,54100,53700,52700,52700,52200,52200,51700,51200,T0000228,WK
flat-z,0.0936,43400,43900,43900,44400,50200,53700,51700,65400,49800,49300,T0000228,WK
flat-z,0.0368,49300,50700,51200,51700,50700,50200,49300,46800,46300,65900,T0000228,WK
flat-z,0.0896,65900,65400,43900,44400,44900,45400,65900,47800,47300,46800,T0000228,WK
flat-z,0.0414,65400,49800,65400,65400,45400,44900,44900,44900,44900,44900,T0000228,WK
flat-z,0.2022,43900,49300,51700,52200,51200,49800,49300,48800,65400,48300,T0000228,WK
flat-z,0.0593,54100,56600,57100,56600,56600,56100,55600,55100,54100,44900,T0000228,WK
flat-z,0.1239,45400,48300,48800,48300,48800,49300,49800,50200,49300,48800,T0000228,WK
flat-z,0.0742,55100,65400,65400,56100,58500,58100,57100,54100,51700,50700,T0000228,WK
flat-z,0.0312,51700,52200,53200,53200,53200,53700,55100,57100,58100,65900,T0000228,WK
flat-z,0.1044,65900,,65400,64900,65400,65400,65400,49800,65400,65900,T0000228,WK
flat-z,0.0337,65400,65400,65400,65900,57100,65400,65400,57100,65400,,T0000228,WK
flat-mz,0.0711,44400,45400,48800,48300,47800,44900,43400,,43900,43900,T0000228,WK
flat-mz,0.1305,51700,65400,53200,56600,55100,51200,50200,50700,49800,64900,T0000228,WK
flat-mz,0.0655,64900,64900,65900,64900,65400,45400,64900,64900,65400,65400,T0000228,WK
flat-mz,0.0322,65400,65400,65400,65400,64900,64900,65400,46800,45800,65400,T0000228,WK
flat-mz,0.0542,43400,65900,64900,48800,49300,49300,48300,44400,65400,64900,T0000228,WK
flat-mz,0.0476,44400,,49800,48300,45400,45400,45400,65400,65900,46800,T0000228,WK
flat-mz,0.0245,44400,44400,45400,48800,49800,49800,49300,49300,48300,43900,T0000228,WK
flat-mz,0.1781,44400,49800,49300,49300,48800,49300,49300,49300,43900,45400,T0000228,WK
flat-mz,0.1525,44400,48800,48300,46300,45800,45800,45400,45400,45800,43400,T0000228,WK
flat,0.0158,50200,34100,50700,51700,52200,52200,52700,52700,52700,34600,T0000228,WK
flat,0.0691,64900,42900,65900,64900,42400,43400,42900,42900,43400,42900,T0000228,WK
flat,0.087,42400,44900,45400,44900,45400,45400,44900,44400,44400,43400,T0000228,WK
flat,0.1013,65400,48800,48300,65400,46800,65900,65900,46300,44900,64900,T0000228,WK
flat,0.0117,,,64900,45800,45400,45400,,46300,45400,45400,T0000228,WK
flat,0.024,45800,45800,45800,45800,45800,45400,45400,45400,45400,44900,T0000228,WK
flat,0.046,52200,53200,53200,52700,52200,51700,50700,50200,49800,49300,T0000228,WK
flat,0.0409,51200,65400,65400,51700,51200,50700,50200,49800,49300,49300,T0000228,WK
flat,0.0209,51200,51200,51200,51200,52200,52200,51700,52700,52200,65400,T0000228,WK
flat,0.065,65400,44400,42900,65400,65400,44400,43900,44400,43400,41900,T0000228,WK
flat,0.0276,45800,45400,45400,45400,44900,44900,44900,44900,44400,44400,T0000228,WK
flat,0.0128,44400,44400,44900,44400,43900,65400,65400,65400,65400,65900,T0000228,WK
flat,0.0317,42900,42900,42400,65900,42400,65900,41900,41900,42400,41500,T0000228,WK
flat,0.0634,64900,65400,65400,65400,44400,44400,43900,65400,65400,44400,T0000228,WK
flat,0.0824,42900,42900,42900,42900,42900,42900,43400,43400,42900,42900,T0000228,WK
flat,0.0266,65400,65900,55600,56100,56100,56100,55600,55100,54600,53700,T0000228,WK
flat,0.0122,56100,56100,56600,56600,56600,56600,56600,64900,56600,65400,T0000228,WK
flat,0.0496,46300,47300,46300,45800,65400,45400,45400,65400,65400,44900,T0000228,WK
flat,0.0798,46300,46800,46800,46300,46300,46300,65900,45800,45800,44900,T0000228,WK
flat,0.0148,55600,64900,56100,64400,64900,55600,,57100,57600,57600,T0000228,WK
flat,0.0209,57600,65900,,58100,65900,64900,65400,64900,57600,57100,T0000228,WK
flat,0.0133,57600,57100,57600,58100,58100,58100,58500,58500,58500,58500,T0000228,WK
flat,0.0307,64900,51200,52700,52700,52700,52200,51200,50700,49300,65900,T0000228,WK
flat,0.045,,64900,65900,49800,49300,49800,65900,46800,,45400,T0000228,WK
flat,0.0194,65400,,65400,50200,50200,50200,50200,50200,49800,65900,T0000228,WK
flat,0.0645,44900,45800,44900,44400,44400,43900,64900,42900,64900,65900,T0000228,WK
flat,0.0686,43900,43900,65400,42900,42400,41900,41500,41000,65400,65400,T0000228,WK
flat,0.066,45800,45800,46300,45400,65400,65400,65400,65400,65400,52700,T0000228,WK
flat,0.1822,47800,49800,49800,49300,65400,48300,47800,47300,46800,45400,T0000228,WK
flat,0.1336,45800,49800,49300,48800,49800,49300,49300,48800,49800,48800,T0000228,WK
flat,0.1192,43400,45400,45400,45800,45800,47300,46300,44900,65400,43400,T0000228,WK
flat,0.0358,65400,52200,52200,65400,50700,50200,65400,48800,64900,45400,T0000228,WK
flat,0.0271,65400,65900,64900,65400,65400,72200,65400,65400,65400,64900,T0000228,WK
flat,0.023,65400,43400,65400,44400,65400,65400,44900,44900,44900,65400,T0000228,WK
flat,0.0517,52700,55600,56100,57100,57600,58100,58500,58500,59000,58500,T0000228,WK
flat,0.0491,65400,43400,65400,65400,65400,65400,65400,65400,43900,65400,T0000228,WK
flat,0.0276,65900,65400,58100,59000,60000,60000,60500,60000,59500,58500,T0000228,WK
flat,0.1505,57100,58500,57100,56100,54100,54100,54100,55100,53700,58100,T0000228,WK
flat,0.0143,65400,65400,65400,65400,65400,65400,65400,52200,65400,65400,T0000228,WK
flat,0.0235,65400,65400,65400,65400,64900,65400,65400,65400,65400,65900,T0000228,WK
flat,0.067,64900,64900,65400,55100,55100,53700,65400,64900,65400,65900,T0000228,WK
flat,0.0163,65900,65400,66400,66800,66400,66800,66800,66800,65900,65400,T0000228,WK
flat,0.0327,65900,,65900,,,,64900,65900,64900,65400,T0000228,WK
flat,0.022,65900,57100,57600,58100,65400,65400,65400,65400,65400,65400,T0000228,WK
flat,0.0179,65400,65400,65400,65400,64900,65900,65400,65400,65400,65400,T0000228,WK
flat,0.0471,65400,65400,65400,65400,65400,65400,65400,65900,65400,65400,T0000228,WK
flat,0.0107,76600,76600,76600,77100,77600,77600,78100,77600,77600,65900,T0000228,WK
flat,0.1305,57600,59500,58500,58100,58500,56600,57600,55600,54600,44900,T0000228,WK
flat,0.0128,49800,49800,49300,49300,50700,,49800,50200,50700,50700,T0000228,WK
flat,0.0291,58100,58500,58500,58500,59000,59000,58500,56100,49800,65400,T0000228,WK
flat,0.1546,65400,53200,54100,53700,53200,53700,54100,53700,53200,49300,T0000228,WK
flat,0.0931,65400,53700,54100,53700,53700,53700,53700,54100,52700,49800,T0000228,WK
flat,0.023,64900,65400,65400,65400,44400,33200,44900,44900,45400,44400,T0000228,WK
flat,0.0133,,,,64900,65900,64900,64900,64900,64900,64900,T0000228,WK
flat,0.0107,57600,58100,58500,58500,58100,58100,57600,57600,57600,56600,T0000228,WK
flat,0.0168,54600,55600,56100,56100,56600,56100,56100,56100,55600,55100,T0000228,WK
flat,0.1387,52200,65400,65400,51700,50700,50200,65400,50200,65400,,T0000228,WK
flat,0.0128,52700,53200,53200,65400,,53200,52700,52700,52700,52700,T0000228,WK
flat,0.024,,64900,44900,65400,65400,,64900,65400,55600,65900,T0000228,WK
flat,0.0419,49800,49800,49800,49800,49800,49800,49800,49300,49300,65400,T0000228,WK
flat,0.0798,64900,57100,,57600,56600,56100,54600,53200,52200,50700,T0000228,WK
flat,0.0128,64900,52200,52700,64900,64900,53200,53700,65900,52200,,T0000228,WK
flat,0.043,,65900,65900,64900,65400,58500,64900,65400,65400,65400,T0000228,WK
flat,0.0332,65400,53200,53700,53700,64900,53700,53700,64900,54600,65400,T0000228,WK
flat,0.0168,65400,65400,65400,65400,65400,43400,64900,65900,65400,65400,T0000228,WK
flat,0.0245,56100,56100,57100,56600,65900,65400,65400,65400,56600,55600,T0000228,WK
flat,0.1152,59500,60500,60000,59000,58100,56600,65400,54600,53700,52700,T0000228,WK
flat,0.0563,65400,65400,65400,65400,51700,51200,50700,50200,50200,65400,T0000228,WK
flat,0.0158,89800,90300,90300,90800,64900,65900,89800,89800,64900,65900,T0000228,WK
flat,0.0204,65900,65900,65400,51700,51700,52200,52700,53700,53700,53700,T0000228,WK
flat,0.0327,65400,65400,65400,65900,56100,65900,65400,64900,64900,65900,T0000228,WK
flat,0.0532,57100,58100,59000,57100,56100,65400,57100,58500,58500,57600,T0000228,WK
flat,0.0117,57100,65900,57100,57100,57100,57100,56600,56100,55600,65900,T0000228,WK
