"","mean_f","var_f","diff.range","trend","max.jump","corr.decay","above_mean","duration","label","CallClass"
"287",44170.5950277434,8095481.54104353,7800,-184.501461814053,-2400,-0.00233570400975255,25,-2.59427518684337,"flat-z","1"
"288",44882,2973342.85714286,6300,-45.3925570228089,-2400,-0.000866741856470784,28,-2.41911890925,"flat-mz","1"
"289",47690.937412481,1140231.90245483,3500,-58.2563269023194,-2938.21778647547,-0.00184061935888834,22,-2.83361342407756,"flat","1"
"290",49733.9999763982,161473.446941948,900,-25.6470561035102,-500,-0.00229998441162488,29,-3.17246945205404,"flat","1"
"291",48195.5167895168,99207.5027286662,1118.18181818178,-0.693124424216686,-657.65765765759,-0.000415409070438797,34,-2.95267278409354,"flat","1"
"292",49900,122448.979591837,900,19.7935174069629,500,-0.00175805313736625,25,-4.81589121730374,"short","2"
"293",49275.6996038607,86715.8255002242,1000,8.31618580297539,500,-0.000550292736940326,40,-3.09004295302523,"flat","1"
"294",46966.9480768059,574846.934036943,3000,-36.9804486960743,-570.231246008145,-0.00147658388924462,17,-2.6794627442503,"flat","1"
"295",47175.5097966968,2084223.42428567,4727.57063014621,-66.1891744104851,-1000,-0.00142025566317278,19,-2.85945465526144,"flat","1"
"296",52997.2667921487,636451.62917843,2400,52.7965804058426,500,-0.00237659972701766,25,-3.51998091765212,"flat","1"
"297",43776,10118187.755102,8300,-196.744297719087,-3900,-0.00220137742438618,22,-2.40683511436785,"flat-z harmx","1"
"298",43503.0672201627,8343913.65737871,7696.83933519191,-184.389284899103,-3500,-0.00228101948748531,22,-2.49012021684089,"flat-z harmx","1"
"299",41916,4235657.14285714,5800,-108.465786314525,-2900,-0.00168866672676605,13,-2.5408422821183,"flat-z harmx","1"
"300",44944.0594285718,3985685.33576867,5997.02857141224,-120.502012004764,-3000,-0.00204345607870666,36,-2.81507877386073,"flat-z harmx","1"
"301",41214.0503307421,4955797.87865739,5900,-124.845742265811,-2900,-0.00185042332881378,16,-2.35177533718482,"flat-mx harmx","1"
"302",45325.3960670744,2922562.75453184,6424.33425808037,-71.0958797510756,-3000,-0.00116477924739083,40,-2.74109005518041,"flat-mz","1"
"303",41922,3209914.28571429,4900,-84.3073229291714,-1500,-0.00145509310483653,12,-2.47812966550898,"flat-z","1"
"304",42514.1821008714,5485859.56055805,7300,-61.0776205389977,-3900,-0.000648068788331115,29,-2.08024186185061,"flat-mz  harm","1"
"305",40310.8837015411,2889810.15756617,5400,-71.8725407188012,-3400,-0.00119664321580555,14,-2.03638205221939,"flat-z","1"
"306",40540,212653.06122449,1500,-12.3889555822328,500,-0.000537123923235854,20,-2.4013010659332,"flat harmx","1"
"307",40431.8793209841,308587.231063897,2000,-21.6036333055882,593.966049206589,-0.00121705275791182,27,-2.43611648561857,"flat","1"
"308",45031.2456624694,357415.263166089,1900,8.66923993293437,900,-0.000656490671868405,15,-2.88598140959487,"flat","1"
"309",41642.9517501413,2945672.64212519,4900,-102.797866158329,-1900,-0.00210057474496431,16,-2.7333680090865,"flat","1"
"310",47297.3297237591,1417266.4628069,4000,60.8681721800909,-1543.37716256166,-0.00163743018069489,24,-3.31593753771133,"flat","1"
"311",41594.4670280432,7505030.61250124,9420.57570696999,-140.064281743837,-2500,-0.00157809630091805,12,-2.25474776357989,"flat harmx","1"
"312",44475.2114538865,1851451.4362051,4400,-80.8204983355052,-2500,-0.00188562764748843,32,-2.79852210426629,"flat-z","1"
"313",43069.3849840504,2252201.39996194,5515.76889626226,-25.6899919514635,2115.76889626226,-0.000764528720427167,22,-2.97201574693668,"flat","1"
"314",39946.2994905912,3090612.21789078,6400,-95.9397181759741,-1500,-0.00173704570564713,16,-2.12695252435089,"flat-z harmx","1"
"315",40375.7163703585,2077370.49298567,5900,-77.5189441100394,1500,-0.00162894753743116,14,-1.96825801271922,"flat-mz harmx","1"
"316",40250.637755102,782577.08376718,3400,-49.7448979591837,531.887755102041,-0.00174148293400432,16,-2.10537492370634,"flat harmx","1"
"317",39772.8836510632,391832.322600634,2222.28035699722,-24.8493631186307,500,-0.00107177751428665,23,-2.33614187652289,"flat harmx","1"
"318",42156,5359248.97959184,5400,-105.546218487395,-3900,-0.00149931475265171,20,-2.74109005518041,"flat-mz harmx","1"
"319",47320,275102.040816327,2000,33.5174069627855,500,-0.00220279519420114,22,-3.4673371841667,"flat","1"
"320",41012.0747424038,3646060.83775908,5596.69342612626,-125.902803417242,1499.02594642407,-0.00239194335513236,22,-2.87706074383649,"flat","1"
"321",40380,5958367.34693878,7800,-123.274909963986,-1500,-0.00158045935659751,15,-2.17507177269509,"flat harmx","1"
"322",41770.1182781972,5279769.54031374,7124.90855692343,-121.234235605556,-2400,-0.00177088227692717,16,-2.55361384779779,"flat-z harmx","1"
"323",51525.3023609731,1868802.15573696,4900,90.9400589953536,-1270.09109257294,-0.00237537297226498,28,-3.64581996465349,"flat","1"
"324",50286.0872483221,288116.803021375,1900,33.1440979076185,500,-0.00211919577710883,27,-3.79423996977176,"flat","1"
"325",47470,383775.510204082,1500,-40.4561824729882,-500,-0.00235891863697288,21,-3.06830296638883,"flat","1"
"326",41632,834057.142857143,2900,-59.188475390156,-500,-0.00232318638139219,24,-2.85945465526144,"flat","1"
"327",40551.054177528,2787597.58835774,6400,-67.5047765455393,-1500,-0.00108650210434874,10,-1.94281494414801,"flat","1"
"328",39548.3639834959,3194514.34341575,13743.3440473472,-69.3792510744865,-8474.71397596834,-0.000800368411631144,15,-2.08828049034704,"flat","1"
"329",39752.3072053689,1305399.63675895,4180.71826942751,-49.2877957510987,-1000,-0.00119422740450823,12,-2.17507177269509,"flat","1"
"330",39557.4947388007,1769934.02835575,5771.7719357068,-63.7584671926775,-900,-0.00134576671220293,13,-1.99804590347584,"flat","1"
"331",39426.8360433005,234844.455652953,2000,-16.2425783392003,841.802165023539,-0.000765793743837461,30,-2.16108553072035,"flat","1"
"332",39006.1566257253,177771.232921356,2000,-22.7431539079257,740.588788452616,-0.00155003341291684,10,-2.05572501506252,"flat","1"
"333",38773.5176158519,661353.53817029,3041.71426445959,-20.02298304936,-1528.31217140709,-0.000667222870022533,28,-2.13537717401014,"flat","1"
"334",40209.4645708684,10994804.1456315,25303.2296750823,-42.9786445687086,-14151.6148375412,-0.000200136570271568,29,-2.51577831345509,"flat","1"
"335",39704.487786584,461340.295087796,2292.20410271276,-26.8475896684708,-500,-0.00124382276448252,20,-2.37408109469912,"flat","1"
"336",39606.0483094237,1339344.71615331,4660.71243986698,-36.2811382806128,1528.31791389649,-0.000935100806344128,13,-2.27399763614213,"flat","1"
"337",39916.7635375874,1618606.15330341,4602.22071848175,-61.6122471982224,-1000,-0.00149711048614005,16,-2.34132592131048,"flat","1"
"338",40748.999934479,1857750.19943055,4900,-63.338247638985,1652.31159996716,-0.00131927524316216,12,-2.10537492370634,"flat","1"
"339",46208.1769134811,458048.810183168,2900,26.8292668168821,1000,-0.00113008022931749,20,-3.04492251774476,"flat","1"
"340",48617.2837393509,138281.809011592,1121.38252123669,-4.10322565803753,-500,-0.000618696881136314,24,-2.64366794217294,"flat","1"
"341",48472.646296967,151213.97703315,1500,-2.06562172536776,-500,-0.000567724729050384,20,-3.02413174807569,"flat","1"
"342",48554.396535489,178419.615341155,2003.38995049719,-12.7821609392095,-948.35220572129,-0.000716185146390589,31,-3.22137895508632,"flat","1"
"343",40490.986166087,4774991.59750084,7505.91872926321,-113.02687639305,-2500,-0.00154713592534009,15,-2.22100510600162,"flat-z","1"
"344",42841.2075099115,4785884.65162375,7003.23037356954,-132.975182461782,-2400,-0.00204638284615748,20,-2.21640739675299,"flat-z","1"
"345",42085.5459804383,4904615.42789851,9453.50478144433,-138.901854533273,-2900,-0.00207648399780799,16,-1.96468530438165,"flat-z harmx","1"
"346",39710,909081.632653061,3500,-19.7118847539018,1000,-0.000654905537898402,24,-1.88387475813586,"flat harmx","1"
"347",40375.1063598551,4084027.74159938,6400,-87.5898684815174,-2900,-0.00129069138076618,14,-2.04022082852655,"flat harmx","1"
"348",40146.4262065892,2469388.87429871,5951.60005382585,-63.6454924382287,4301.06670255057,-0.00108782656789202,14,-1.96041483525819,"flat-mz harmx","1"
"349",38551.5081711896,9535840.04567434,24898.8250791678,-22.8955056662514,-19740.3959887334,-0.000187179068446965,31,-2.13537717401014,"flat harmx","1"
"350",39142.5590349466,351912.863484495,2000,-32.3881815999447,-500,-0.00158467518491246,14,-2.08425309867706,"flat harmx","1"
"351",40414.040548264,274662.336862552,2000,17.6602762250123,-500,-0.0010480036558692,29,-2.60775247978685,"flat","1"
"352",45578.0705055599,335401.763299463,2796.47472200268,36.4242166595025,500,-0.00199410061962229,22,-3.14655516328857,"flat","1"
"354",61734.7961469214,2439321.18748796,5176.79611671381,96.4067901469674,1000,-0.0021802105594248,25,-5.27851473925186,"short-ur","2"
"355",63447.5816442573,5658823.13110304,7523.17865937133,142.281324992928,2500,-0.0019854319805865,30,-5.27851473925186,"short-ur","2"
"356",54919.4252211814,7500794.56649907,11641.8800942321,124.716464702228,-2957.34657582449,-0.00128783007979774,13,-2.49616984206671,"flat","1"
"359",55783.3461981049,665081.508243683,3619.72472062951,-31.9885476308974,3119.72472062951,-0.00116835224455909,25,-3.10109278921182,"flat","1"
"360",54751.7861021034,50989.4365661281,500,-0.644744639902056,500,-0.000387449223934295,15,-4.35831010805657,"flat","1"
"362",60408.8161763933,582607.554454333,2983.71023489575,43.8013422824948,1500,-0.00168837002869561,38,-3.89222037813197,"flat","1"
"363",47480.1104014916,2133001.68763398,4800,-97.7571807918351,-1000,-0.0023719889398925,22,-2.45923890303942,"flat","1"
"364",44972.5289753019,1030833.09368837,5251.52655625567,15.2738608065879,2900,-0.00048402750675876,16,-2.15244243456433,"flat","1"
"365",45308,92587.7551020408,1400,-3.39015606242446,-500,-0.000525072779824502,37,-2.67220054820851,"flat","1"
"366",46912.8285120061,72915.1958391738,1000,13.9777975852843,500,-0.00147051073914936,15,-3.70908216143146,"flat","1"
"367",48462.0039166252,109175.347933481,1146.15522206583,-16.5655591029054,-623.175526661835,-0.0015597000627159,21,-3.42038020107893,"flat","1"
"368",48744.3078061898,221798.654568188,2000,29.06610835069,500,-0.00199258330719575,34,-3.64581996465349,"flat","1"
"369",50344,1242514.28571429,2900,-70.4633853541409,-500,-0.00224818973079919,20,-2.83361342407756,"flat","1"
"370",55610,280510.204081633,2000,23.0252100840337,500,-0.00133211688257457,19,-3.77226106305299,"flat","1"
"371",53403.2946539577,244815.680560752,2400,22.9175300455864,1000,-0.00110760712759557,24,-3.34387231504289,"flat","1"
"372",53460.537054251,1207722.6194631,3400,72.6618193330782,500,-0.00237044381714081,28,-3.55434856115633,"flat","1"
"373",53555.1503464162,1013288.99843811,3900,-66.736935698535,-642.482679191409,-0.00233516842433833,25,-3.06830296638883,"flat","1"
"374",51977.6328406691,902182.154688841,4061.66084230663,49.2793335340359,1000,-0.00143313057440664,13,-4.31999124375443,"flat","1"
"375",55897.7797392844,206101.628786625,1448.01231091128,29.5512716512506,500,-0.00225982524034114,29,-4.6356293934728,"short","2"
"376",57835.8129339276,1165351.45700928,4400,60.3288815641691,-2647.19400891351,-0.00171251747504853,35,-3.22137895508632,"flat","1"
"377",55729.6522177615,1842460.59358097,8007.63100891362,19.2977610153912,-2101.90775222849,-0.000397790507533257,20,-3.09004295302523,"flat","1"
"378",50597.1966001374,371939.631138107,1900,-4.19039652322058,1000,-0.000584040216394392,27,-2.72570513634093,"flat","1"
"379",46572.4476916803,1298217.22634455,4582.91158759056,62.5703957247116,1400,-0.0016269953044604,37,-2.74109005518041,"flat-z","1"
"380",45137.8355299629,6451065.95254051,7748.3589704843,-29.3549404494073,-6400,-0.000583998079555778,24,-2.34653698052323,"flat-mz","1"
"381",43514.6961113289,2004547.81701207,5800,71.9720279770294,-3400,-0.00149641485483087,12,-2.3258537199334,"flat-z harmx under flat","1"
"382",48186.8561643836,1349745.09370177,5800,-36.4562646976598,-4400,-0.000752751571796096,25,-2.60775247978685,"unclear","3"
"383",47916.5628317955,3571900.94713573,8171.85841022502,74.5076140264597,3000,-0.000920794594723719,29,-2.67220054820851,"unclear","3"
"384",47358.5279270591,768897.440228488,3622.14341686677,41.1436771027295,2742.94980863426,-0.00135434899844739,13,-3.14655516328857,"flat","1"
"385",47833.3228766156,602935.428003462,2764.65561854032,19.1383302121763,-1542.64481400072,-0.000793796182958648,18,-3.04492251774476,"flat","1"
"386",48405.4225728237,476343.023403247,2027.20619452308,37.5900455097821,-1527.20619452308,-0.00171537142767691,14,-2.74887219562247,"flat","1"
"387",43845.8179336549,120369.01430345,1685.75541616682,9.70607834089465,1000,-0.000660541417396661,42,-2.95267278409354,"flat","1"
"388",47773.2962135125,3657294.2457513,7070.86247086256,87.2268826576439,3400,-0.00130634280500046,39,-3.04492251774476,"flat-mz","1"
"389",48364.4545281143,9371698.195667,11428.1996415984,-166.464919729536,-8800,-0.00154122404460768,25,-2.57439381628954,"flat-mz","1"
"390",50472.6083194781,1562209.63947622,5478.04941886778,-61.7491272393113,-2495.5576116458,-0.00152732471390644,22,-2.51577831345509,"flat-z","1"
"391",56490.7062010701,4108084.1696627,7538.45566542946,126.561022370065,1638.45566542946,-0.00213481076190958,33,-3.58993950625903,"upward ramp","3"
"392",48493.7110815835,236943.468493307,1646.65886718511,29.9517448725636,1000,-0.00202271549243385,24,-3.77226106305299,"flat","1"
"393",53680.8476278255,327231.860438718,2900,19.5203079031201,1000,-0.000836943424531869,33,-3.1349943408875,"flat","1"
"397",53816,180555.102040816,1400,6.92436974789962,900,-0.00057843194384242,27,-2.37946613733,"flat","1"
"398",54647.3136918653,255279.764291515,1477.21473030712,27.1981567984147,-1000,-0.00178334659804879,24,-4.49184150068109,"flat","1"
"399",50202,173669.387755102,1400,-1.62785114045663,500,-0.000385752575644121,18,-2.69562768110365,"flat","1"
"401",55461.6495313021,50264.565214937,500,-10.0879886270093,-500,-0.00117165011424346,36,-4.31999124375443,"flat","1"
"403",57656,793126.530612245,3400,52.1392557022805,900,-0.00196666827119354,28,-3.91703554725169,"flat","1"
"406",51745.7554900597,40971.6263201751,1000,-6.24479724960395,500,-0.000710115587891288,11,-3.39025744162382,"flat","1"
"409",47235.0999796373,7026318.35963108,8849.13957088657,-146.704070533563,900,-0.00179942408117053,16,-3.91703554725169,"flat","1"
"410",44938.4258967689,1909370.1330641,5400,-88.5239514426624,1435.78303237697,-0.00215566231804032,26,-2.78223509929159,"flat","1"
"412",44836.9009477511,655918.511395723,3400,-4.17009011988564,-2000,-0.000446205555553636,30,-2.83361342407756,"flat-z","1"
"413",46240,57551.0204081633,1000,-11.3805522208884,-500,-0.00116697010406963,41,-4.7444322533216,"short","2"
"415",48885.9465348264,4808841.81505131,7464.63897357283,-141.431146685941,2138.03428510879,-0.00231915890147392,24,-3.17246945205404,"downward ramp","3"
"416",48930,130714.285714286,1000,-21.3925570228098,-500,-0.00194189042961741,21,-3.81671282562382,"flat","1"
"417",50365.2607013222,1495787.25938208,3401.69875667394,74.6027921776215,500,-0.00209437986096986,17,-3.22137895508632,"flat","1"
"418",49540,104489.795918367,1000,16.230492196878,500,-0.00143919562697565,28,-3.72970144863419,"flat","1"
"419",53195.0278914576,4970857.5588976,6487.72076758437,-79.1609944307768,-1500,-0.00117121038062324,26,-2.98380370268872,"complex","3"
"420",54810,62142.8571428571,500,-0.504201680672565,500,-0.000563149538221888,21,-5.65499231048677,"short","2"
"421",56115.2806324111,849208.160523344,3400,-36.3331356257922,1000,-0.00124308691387048,24,-2.74109005518041,"flat","1"
"422",89057.734762873,689000.022649934,2463.9297342488,52.5915880004439,1000,-0.00221524387856002,28,-5.38169897548709,"short","2"
"423",56900,61224.4897959184,500,14.4057623049218,500,-0.00199080055569736,30,-5.99146454710798,"short","2"
"426",54326,213800,1400,28.9315726290518,500,-0.0021233682797064,20,-3.4514385980989,"flat","1"
"427",49342.6394894368,785773.97538859,3145.7385123014,-52.4200050521115,-500,-0.0018990615450443,33,-4.17990245058375,"flat","1"
"428",53360,177959.183673469,1000,25.6422569027617,500,-0.00209921148834679,28,-4.08637639257292,"flat","1"
"430",21679.3177044609,342278.916104262,2008.47134496554,-17.8868815023052,-1404.70630275863,-0.000725342834870509,27,-2.59427518684337,"idk","3"
"432",67719.999846803,34285.6892740543,500,-4.60982885695696,-500,-0.000621490624852896,42,-5.80914299031403,"short-ur","2"
"435",94309.0813169287,10720869.8668933,8700,153.126013276126,8300,-0.00130719677761944,41,-5.09946650780287,"short harmx","2"
"436",92811.2124748194,15416484.9106212,8300,225.070320000486,7800,-0.00192678522175125,33,-5.09946650780287,"short harmx","2"
"438",72162.739568851,5537.07718652803,406.658068390287,-2.93159735247443,329.821072982842,-0.00100511221841919,35,-4.7444322533216,"short","2"
"439",80610,380510.204081633,2000,39.8319327731091,500,-0.00221290970550488,25,-5.52146091786225,"short","2"
"443",105912.11482993,1224612.58737064,3000,-56.4028933953253,2500,-0.00151415450281163,25,-5.02068562994976,"short-dr","2"
"444",63824.7598016721,542610.84027887,2886.58841176223,-33.9324245615823,-1000,-0.00126288637266917,36,-4.81589121730374,"short","2"
"448",55456.6703264831,770259.251441693,3756.50916656252,-33.5922025558021,500,-0.00094424035918001,15,-5.18498868124103,"short","2"
