"mean_f","var_f","diff.range","trend","max.jump","corr.decay","above_mean","duration","label"
47235.3156098813,2124142.78290618,5921.7498963501,0.194331893732748,1692.1505908366,-0.00044984852036134,31,-2.6794627442503,"flat"
58787.4535700347,2869653.31662994,6400,7.31100489081909,1500,-0.000654490983986416,27,-2.82514597297846,"flat"
53469.0895520136,185747.660018253,1591.0367404662,-18.6065371044911,1591.0367404662,-0.00120830970166136,37,-2.92434227746732,"flat"
54548.9689250361,387240.759629179,2290.8064230685,30.8951512050398,-1290.8064230685,-0.00161933750260944,33,-3.34387231504289,"flat"
53262.3413114562,92655.6947825925,1400,-0.26127876912905,1000,-0.000192206382525235,10,-3.42038020107893,"flat"
46584,918106.12244898,2900,-42.852340936374,-500,-0.00148502750513066,26,-2.48410696961744,"flat"
48078.2653061224,5060125.46855478,6900,-123.877551020408,-3400,-0.00165572881551392,14,-2.33614187652289,"flat-z"
49926.1304285489,8802258.98705422,11672.3753654513,111.403644761371,5400,-0.000840962875535212,23,-2.64366794217294,"flat-mz"
53600,40816.3265306122,500,8.64345738295352,500,-0.00110686678791622,40,-5.18498868124103,"short"
47151.6893357581,207200.030338194,2000,-22.7376793481664,500,-0.00150390676890224,37,-4.81589121730374,"short"
53630.6050089546,5755430.05059415,11793.6861575762,-101.111006088699,-4400,-0.00103881177143575,37,-2.50225628812311,"flat-z"
51862,9984853.06122449,9700,-195.855942376951,-2400,-0.00214481037240821,32,-2.88598140959487,"flat-z"
56704,23514269.3877551,15200,-308.571428571428,-3900,-0.00225660346887662,26,-2.71810053695571,"flat-mz"
55736.1954278577,544547.929236658,3592.5013522887,-47.4666888617905,-1592.5013522887,-0.00215649181002923,23,-4.31999124375443,"flat"
58265.8484327417,7678402.52569471,8392.4216370858,-171.425145748726,-2900,-0.00215921098655232,33,-3.55434856115633,"flat-z"
63064,5519085.71428571,7300,126.002400960385,2000,-0.00177753102495747,32,-4.68855179492714,"short-c"
61522.6716277905,51950971.1867189,25400,75.5838231177467,24900,-0.000379922754967256,25,-4.35831010805657,NA
55796,4059575.51020408,6300,-130.141656662665,1500,-0.00231392126952257,23,-1.89047544216721,"flat"
49486.0135418666,224063.556762538,1500,26.4914839221196,500,-0.0017594554918711,31,-4.81589121730374,"short"
48582.6469995973,186844.901591146,1500,-21.1941200161104,-500,-0.00136758791812323,18,-2.34132592131048,"flat"
58494.7628537258,279204.491213926,1900,-26.2857104578623,500,-0.00158641703118389,35,-4.11659017116942,"flat"
57846.6297532077,638953.514104248,3560.2342621228,-25.7557763679837,2201.6353804888,-0.000968671272545334,30,-3.62684406319448,"flat"
54785.463107363,3135607.15415636,6713.3584305702,-119.518363960442,-1470.6216209024,-0.00239524621708317,25,-2.43041846450393,"flat"
51191.5880686699,21794364.5007618,16225.895948723,-271.776411650536,-1000,-0.00187346063402468,35,-2.96229749746775,"flat-z"
59080,34285.7142857143,500,8.06722689075535,500,-0.00116428860343456,8,-5.65499231048677,"short"
56471.714904618,159154472.038258,52470.6887371678,-481.773746239207,-28800,-0.000984662546466331,22,-3.58993950625903,NA
65509.9591924399,319253.240752834,1500,32.9132477733393,500,-0.00194058000178743,31,-5.52146091786225,"short-c"
54159.2047008867,555743.835485989,3265.0559394884,-33.4699640230976,-1000,-0.00134205971289982,22,-3.16060691674423,"flat"
46860,67755.1020408163,1000,2.49699879952055,500,-0.000438503271214131,10,-2.78223509929159,"flat"
49284.2791063381,12997226.3224317,11186.0446830932,-225.532590130687,-3400,-0.00223903393506228,27,-2.91507437053654,"flat-z"
53172,591853.06122449,2900,-31.4141656662666,500,-0.00127904584004674,33,-2.22100510600162,"flat"
44351.7527515408,764872.807983469,2527.1864378029,31.5472371344151,2343.5530031497,-0.00106219022428516,32,-1.89711998488588,"flat"
43817.5602549708,1957715.82555669,3555.0293569941,-85.9624208333478,-655.029356994099,-0.0021985647573105,24,-1.73104073419335,"flat"
63068.0872693364,581561.653831287,2900,41.3266664797714,1000,-0.00170426244102004,29,-4.7444322533216,"short"
61686.2367700698,7579736.22770094,9178.3222140843,-161.564587761753,-6198.8299868585,-0.0020472361665724,27,-2.99373427089132,"flat-z"
62761.3503837103,1585547.71227645,4510.1796177241,-21.7214822535473,-3010.1796177241,-0.000387509043554793,19,-3.19662521593338,"flat"
60500,4.17034078622653e-22,1.01863406598568e-10,-4.05080096613762e-13,1.01863406598568e-10,-0.000564976829225437,48,-3.9954046143672,"flat"
56323.1077132763,1260810.56929417,3000,73.986674918709,1000,-0.00235045448643253,22,-4.94766049493487,"short"
73093.8985616468,297133.294311971,2500,6.70825739641145,1000,-0.000451663127174505,20,-4.17990245058375,"flat"
45488.073831681,5811142.84316608,9151.3027047491,-150.78104493781,-1907.0641904682,-0.00206876493820112,14,-2.24999264287488,"flat-z"
25668.1906302662,46320711.1310219,17500,441.882180912599,8300,-0.00233228389354258,29,-4.40631932724293,"upward ramp"
27752.9069767442,15534.2689328688,500,4.33403805496847,500,-0.000815831829725383,41,-4.7444322533216,"short"
74055.3365001959,6199905.90229261,7800,-112.081929190013,-2900,-0.00140865154852802,18,-3.49991335460131,"complex"
107341.147911718,503331.706739051,2000,-43.8008085211394,-500,-0.00213677117576871,31,-4.58536755869191,"short"
44599.5659020569,252673.761335593,2400,-28.1132851050155,1000,-0.00171698012930011,28,-2.69562768110365,"flat"
43843.1124004107,503882.914270657,2555.7709302095,22.5486727454442,1000,-0.000717495297913399,32,-1.38110783443259,"flat"
43165.6641943711,196855.122687292,1500,9.80569729127407,1067.31431665629,-0.000486635777680449,27,-2.15675464478251,"flat"
60729.6650771898,258249.654027176,2000,12.7208203357256,1000,-0.000480765265149986,29,-3.37260992481024,"flat"
67768.4104827194,13981844.5504258,18506.0734685189,-37.1085347544629,8777.0809557031,-0.000474220611399197,19,-3.79423996977176,NA
63704.1242912445,297295.212521687,2315.9084449677,9.0176312170837,1000,-0.000512480453117776,30,-5.09946650780287,"short"
46484.8006948113,143588.080476741,1400,-20.9674184701273,500,-0.00177853872005074,27,-3.4514385980989,"flat"
45889.5889013165,928811.125444217,3138.0400399831,46.7368067112042,-2138.0400399831,-0.00156478464658412,27,-2.62970123469123,"flat"
44531.8932616599,63621.6308249271,1000,6.52211096292966,-1000,-0.000472577825186126,23,-3.49991335460131,"flat"
62196.6197939974,191238.876369143,1400,10.5500457238164,500,-0.000848094422463069,25,-4.68855179492714,"short-c"
95279.4565344372,29666.7791516762,514.720819916707,2.68130520375481,500,-0.000488601397403294,10,-5.38169897548709,"short"
48959.2794704191,340838.451546485,2000,-36.9916280794573,-500,-0.00223018031791947,22,-4.58536755869191,"short"
48130,659285.714285714,3500,-50.7322929171667,-1000,-0.00214084503976768,33,-2.85076650330381,"flat"
45870.0996199577,637215.13765455,3191.0486301189,-52.0538276650382,-1000,-0.00222407836513897,21,-3.42038020107893,"flat"
65808.4460227149,33248072.0210247,22754.2625506131,-256.154565155059,-3109.9487413136,-0.00121050633635381,11,-4.21312809821207,"flat"
63550.608777567,573224.076946326,2773.7773637758,22.8209805007618,1273.7773637758,-0.000942323059079165,20,-4.31999124375443,"flat"
45459.9031317785,58945.992989954,1204.8434110753,-12.0546135482681,-500,-0.00130702462803984,12,-3.55434856115633,"flat"
45350.2076469774,141466.793044753,1798.052467544,-0.701565644314669,500,-0.000511249135210294,32,-3.96859335691654,"flat"
52300.4658104969,101721043.684361,26468.9270611789,548.627221397834,6866.3276730319,-0.00171610764996927,14,-3.70908216143146,"step up"
45972.0127903077,130122.928042243,1400,-3.45680916499907,-1096.5356913389,-0.000477756813747161,22,-4.21312809821207,"flat"
45740.7290919461,634855.149138985,2900,34.4200946165566,-879.486169247597,-0.00128669295102729,34,-3.00376444525126,"flat"
49343.2642660612,10744521.3216648,16524.5919555198,-180.516825953803,-11624.5919555198,-0.00173538740860756,30,-3.49991335460131,"flat-z"
46751.362244898,845858.612296956,3400,61.908163265306,500,-0.00241138688915865,27,-3.57198570264244,"flat"
102810.788215256,14213542.8548278,24824.1148243978,109.526836459684,14449.4098829319,-0.000616832732265239,36,-3.48349262438899,"flat"
46824,354922.448979592,1900,28.7346938775508,500,-0.00153886835170933,25,-3.81671282562382,"flat"
46813.1052631579,182754.957883428,1500,-4.50862450243179,500,-0.000603703707240278,16,-3.81671282562382,"flat"
49114.0855190212,3052630.49502674,6795.5361441728,71.0559868351558,2394.7546254934,-0.00116178256601047,22,-3.66516292749662,"flat-mz"
48666.7466724935,3893236.72698234,7033.9515404228,-15.733998008554,2133.9515404228,-0.000664864513860189,21,-3.32980738557548,"flat-mz"
47201.7992362569,172993.051607967,1524.4661087731,-18.3234793106417,500,-0.00134906087361319,35,-5.18498868124103,"short"
45677.7555352593,798117.703846058,2633.8855245589,44.8679448456284,-1000,-0.00159803174869667,22,-3.40520540305969,"flat"
57393.2104735552,5191283.57069447,6300,135.62426754011,1500,-0.00209538517656529,31,-4.40631932724293,"short-c"
45884.1797625264,187143.422662363,900,-26.4784398770415,-500,-0.00218010561480848,25,-5.09946650780287,"short"
46422.0734709968,328762.970879426,2400,-22.3979857083737,500,-0.00119294759041779,26,-3.72970144863419,"flat"
47811.8041995324,249117.681021892,1500,4.5424762800031,-1000,-0.000613220420645247,22,-3.91703554725169,"flat"
48242.2888679196,207762.459893255,1437.8247702325,-24.7688377352564,-500,-0.00175428960679104,23,-4.58536755869191,"short"
49763.6094520887,6376520.25768547,8775.3830964571,135.748306628934,-3328.2899376713,-0.00179844123305365,27,-4.6356293934728,"short-c"
43481.9101228991,70041022.597057,32468.0305855336,-279.344627930226,-11099.9648969802,-0.00071420376358172,38,-3.9954046143672,"flat"
66933.7824947147,680658250.24265,96080.3387525932,-224.756148410783,48400,-0.000324375638610205,20,-4.35831010805657,"flat"
53823.7163325298,6323194.09574446,7800,142.132211406295,-1500,-0.00188359802299248,30,-4.24749574171628,"inverted-u"
59529.8040863309,5060355.27527109,7400,86.9745779968846,2500,-0.00118940375040652,29,-3.89222037813197,"inverted-u"
44952.4553789914,195077.709283538,1720.2850372019,-21.9799364282083,-1000,-0.00141162735689095,15,-3.51998091765212,"flat"
48326.0106018985,4743488.26731359,7607.5240725247,-7.35836280378186,-1187.9098989636,-0.00065099269464593,20,-3.06830296638883,"flat-mz"
54781.5429648108,4224863.02292245,6400,138.324469905516,1500,-0.00240875071108297,21,-4.94766049493487,"short-ur"
55368.0001138643,1137730.89853291,2900.0056932147,70.4730025914764,1000,-0.00238346932128793,23,-5.02068562994976,"short"
65138.9619767116,53309279.0714169,24055.7141342767,236.307542885476,-18847.5443723625,-0.000738432015116797,29,-3.58993950625903,"trill"
57682.8041887067,143771.271949032,1500,-3.73310967477669,-1500,-0.000268942413525652,19,-4.58536755869191,"trill-f"
62125.6579945175,64717006.1962851,32214.0786632299,273.410773134268,-23076.1190857946,-0.000865099766026907,23,-3.09004295302523,"trill-c"
60130.6804579306,379539.064175089,2422.9237931531,10.98634034074,1241.0328952167,-0.000675753606451584,18,-4.02295456613543,"flat"
63429.52893353,164582460.646384,52232.7887077006,443.536676586319,-30496.0746131225,-0.000881634063668109,39,-3.17246945205404,"trill"
46326.8803940687,2033816.14567393,4592.6316212771,-87.3009919022461,1134.0322803153,-0.0021471078236957,26,-3.01389624418166,"flat"
47222.3946691918,731440.244067316,3905.5452829608,8.10307842333172,1480.9832200775,-0.000595979278343876,33,-3.31593753771133,"flat"
45425.7638605801,1859231.48636391,5413.9628813238,44.9558348415014,-1796.7690739744,-0.000681973347613545,19,-2.58760404802634,"complex"
46838.450976287,855003.366060071,3008.3292785021,53.662569227648,500,-0.00198986991262957,26,-4.21312809821207,"flat"
44607.8002768652,17988529.9169311,32702.1853866879,-68.2003998783823,-15235.3758340827,-0.000292121056154789,24,-3.00376444525126,"flat"
47020.1048741077,30345518.4224398,25525.6023606263,85.8486227342866,-3500,-0.000383207420348946,24,-2.79034544382904,"flat-mz"
46688.4940110969,365579152.591877,76041.7783979724,737.274015607546,46400,-0.000988809657928341,11,-3.04492251774476,"flat"
65925.3599131704,167800.361386663,1324.7507309936,14.7899149775492,500,-0.00116308442700756,17,-5.38169897548709,"short"
67129.2553200133,170628.037087632,1597.6606640174,11.3997686803218,900,-0.000689463474050889,33,-4.05128507276165,"trill"
67184.4956233272,224014.605427918,1953.4760352778,12.3492276587394,1028.27467186049,-0.000491971108631139,36,-4.02295456613543,"trill"
57880.4128848267,37534608.4086534,20859.310075005,405.914982941055,7511.12149695909,-0.00233160563634506,22,-2.68824757380603,"trill-c"
51200,0,0,0,0,3.694335196903e-17,0,-5.18498868124103,"short"
55675.4492668427,48559284.0327219,17600,405.298218775698,2709.781956307,-0.00202676663573609,24,-4.35831010805657,"trill"
43730.7868252211,207825.494972545,2000,-14.0538239720237,1000,-0.000856916387171275,29,-3.62684406319448,"flat"
64877.6383909847,3374508.44216964,6835.0113331691,87.0431973641438,2400,-0.00130106278822386,33,-2.89679232569909,"trill"
46774.6623187051,5572563.63736553,7453.0258316212,-10.0423818375696,1096.5830667006,-0.000635272103812654,20,-2.6009911288088,"flat-mz"
66157.0911767165,579839.011027408,3400,14.5831287302571,2900,-0.000354763765691297,22,-3.11226608980994,"trill"
44305.2601091848,297544.893927551,2148.3908874872,-26.8689145056087,-929.202792604097,-0.00152350550429976,32,-3.10109278921182,"flat"
44011.2895231946,411849.102823007,2500,-25.7409355878923,-500,-0.00126391847172541,26,-3.11226608980994,"flat"
44457.8665282823,964707.078422356,4006.6735858855,-0.44307350340398,-606.673585885503,-0.000527436139249334,19,-2.79852210426629,"flat"
42758.9948003131,130645.943957317,1349.7201999693,-5.74859838998957,500,-0.000591583431230839,28,-4.24749574171628,"flat"
83179.2906287482,46766.467842669,900.897627325205,4.89704011333001,-900,-0.00067020426190349,24,-4.81589121730374,"short"
65225.3627135169,44661734.0840812,28167.6707080495,216.418118467472,-22097.3635655832,-0.00075391183731242,38,-2.9058915695542,"trill"
79101.8246492261,221881965.482238,56534.2944211744,-624.11321158203,-5257.251557472,-0.00117305599748477,39,-3.77226106305299,"inverted-u"
46771.3015028837,20536008.3878247,16190.2983197648,278.715578875115,3900,-0.00212294875545263,24,-2.89679232569909,"trill-f"
62063.257829503,84213038.8956273,42294.1192293241,26.6639907626741,-20661.0010049512,-0.000508096252661183,22,-2.78223509929159,"trill-c"
62796.274325441,33414096.6967921,20500,142.558789112585,-20382.5541615392,-0.000551915513162182,32,-2.95267278409354,"trill"
55389.3448000986,58386783.0791548,26585.9732765296,476.149117344104,3469.7888629168,-0.00215242319520941,18,-2.74887219562247,"trill-c"
63368.8457190856,83467697.9258726,29925.6201736732,456.976276944526,6115.2723416649,-0.00158611835919219,31,-2.67220054820851,"trill-c"
50286.7020805525,7341977.67787346,7529.7488963384,163.098490880733,1000,-0.00212446329625118,25,-3.19662521593338,"flat"
67121.8223063627,39664437.8542478,21439.6858629291,98.7735305579051,7219.1569398041,-0.000567782157343199,23,-3.20892549401503,"trill"
62410.502606908,2836649.75703263,5979.7473300733,106.315995523251,1831.4910780497,-0.00217286976268932,29,-3.53701710480469,"flat"
86762.4765526166,13262142.5271438,14557.1539675883,12.9690683260188,5257.1539675883,-0.000644946072493283,25,-3.68887945411394,"flat-mz"
66196.7877452373,2398003.35538877,5994.3299214171,-86.1709762266634,2000,-0.00177307166168097,20,-3.48349262438899,"trill"
55112.0135296761,2550159.19376128,5055.81566242799,87.6783346212877,-2000,-0.00182962673471887,22,-3.4514385980989,"trill"
50552.0182738104,2792736.48559436,5799.3643354501,1.90561356252959,-2000,-0.000249042624945153,28,-2.2896688677275,"complex"
54805.5311611997,3961271.14789848,5900,-35.9166518705644,-2535.7572528837,-0.000745215003971637,25,-3.57198570264244,"inverted-u"
49062,15873016.3265306,13100,-138.146458583433,4900,-0.000993188712106646,30,-2.0971982632691,"flat-mz"
43911.5117263341,948466.229662697,3644.3991636714,-58.1684342514229,-1644.3991636714,-0.00198144184296289,26,-2.95267278409354,"flat"
67514.6802951401,154809.241018797,1000,-9.84018380380104,-1000,-0.00055784510007968,33,-5.09946650780287,"short-c"
61846.4125304986,22093636.7396556,11200,305.824625176735,1000,-0.00237831326972377,23,-4.21312809821207,"trill"
70403.6722578433,279149.477995298,1818.8850580797,-31.9704190066667,-500,-0.00191966577578081,22,-5.38169897548709,"short"
48010.0703760731,55230916.3629602,34195.2733432342,-213.366693860924,9854.0817185549,-0.000706158915053359,42,-3.66516292749662,"trill-f"
68121.2804335911,38003359.6166003,33034.7078665814,-77.4985540784953,-20642.0013577874,-0.00033523868141396,22,-3.18447439815087,"trill"
61364.6518158271,38065566.6064261,23000,208.491587682918,22500,-0.000767351745937825,29,-2.99373427089132,"trill"
65313.9538399787,53391663.8749346,24258.4999195629,258.867919531249,15200,-0.000887796423065815,38,-2.98380370268872,"trill"
70262.2857526182,6427433.74906638,10372.1367173496,-102.232061920012,5914.75781156639,-0.00106339835353371,25,-4.02295456613543,"trill"
61246.2652940038,97254539.1734484,37529.4139917241,551.085339123918,11200,-0.0016704084267408,15,-2.85076650330381,"trill"
63323.0597552121,61368952.2457775,30041.176129952,461.917711695035,7877.45075330129,-0.00189697632707402,27,-3.35813789220171,"trill"
61111.8765627549,60416884.1314196,25082.4747888559,482.718503705882,3900,-0.00215003831943283,19,-3.49991335460131,"trill"
49527.8042104253,732566.016099968,2419.6913407501,-54.3039665751735,-500,-0.00229296863227816,25,-4.68855179492714,"short"
55264.265596283,1220987.19803177,3823.5241109131,-30.2021976363,1864.8566847255,-0.000915987475025033,26,-3.66516292749662,"flat"
54318.7632826777,40137844.9422904,29088.2289927041,305.388938928406,7605.9033576529,-0.0012622720892232,9,-3.4673371841667,"trill"
48542.8180409416,9124055.74712633,14820.4002142412,-66.8904741993464,7260.851338039,-0.000496760683395151,36,-1.90784394824886,"flat"
54440.733078612,90109700.8237211,29300,539.651404698421,9200,-0.00194128159113591,25,-2.27886856637673,"trill-c"
61948.744421931,51950922.6836244,25239.3703475585,253.175625238166,16600,-0.000956026807171973,38,-2.87706074383649,"trill"
42161.4959164739,579503.430388097,2664.4262010011,-45.2125631195975,-1400,-0.00202308988282101,29,-3.06830296638883,"flat"
62723.3532171414,3285499.77929994,7055.6874743431,43.3155986632721,4400,-0.000470886889385606,26,-2.89679232569909,"trill"
49500.5867346939,81410.3823927529,1000,6.9897959183671,-500,-0.000442310241395893,22,-3.62684406319448,"flat"
47077.8282660722,279365.89251723,1844.1890881757,-23.2616178238154,-500,-0.00123589542449579,24,-3.30225743380725,"flat"
59545.4963441694,3998038.96240097,5900,-64.695175658486,4194.6854013183,-0.00103838396300047,25,-3.72970144863419,"inverted-u"
57780.1936738866,11171084.2123704,12909.6836943321,-225.249286859845,-1000,-0.00234778026445312,26,-2.36233509739982,"flat"
50057.0404095885,1961727.67557457,5068.2208270672,-28.9587427087564,3400,-0.000531750733813375,24,-1.40568107492008,"flat"
49453.5478951587,859625.227135571,4400,-29.858204878275,2102.2072829281,-0.000824339095587335,24,-1.69119041430636,"flat"
51314.4903033031,1610408.60491744,4400,14.3994407627879,-3171.558162354,-0.000638120967075952,20,-4.24749574171628,"inverted-u"
48476,4599004.08163265,8300,-108.475390156063,1000,-0.00154871996438984,14,-1.60893803739245,"flat"
63471.9761334667,40265428.9267157,17100,110.974670160437,5400,-0.000742765784940593,21,-3.64581996465349,"trill"
65783.0036631374,16678949.304553,13667.5855972224,248.079246946016,10800,-0.00195605979009829,28,-2.83361342407756,"trill"
62696.3801539424,90303762.3997115,32459.0176666669,597.48197084168,5309.6407771157,-0.00220686781687888,19,-3.12356564506388,"trill"
57640.9244860311,1469510.65650382,4543.8480822327,59.1601210730799,-1704.9923925769,-0.00150567391337369,20,-4.14774533894922,"trill"
61510,66224.4897959184,1000,-11.5486194477797,-500,-0.0010715297717815,7,-4.68855179492714,"short"
60169.9262502017,194428.877658027,2000,-21.3511724506384,1000,-0.00153284241933076,25,-3.30225743380725,"flat"
55730.5478719635,38007879.3728025,22900,168.392904602944,22400,-0.000567512152972578,7,-3.28876195233237,"trill"
62386.4107107262,43377415.4352083,32792.6659449876,-194.285477970857,-22576.981907897,-0.000687981139843355,39,-3.09004295302523,"trill"
47950.9274137719,574108.946656325,2574.4783884657,-17.8950065042735,-1000,-0.00069223293256524,20,-2.80676617404137,"flat"
45144.315139191,110071.386985966,1270.8090504984,-11.7465156107144,1270.8090504984,-0.000781751250971472,20,-4.40631932724293,"flat"
50478.4739995126,685013.455816965,2400,-52.4299315622364,-1000,-0.00220127174865244,27,-3.42038020107893,"flat"
48482.5691564317,4536951.22733954,7384.7598369597,-131.319833769641,-1213.940729103,-0.00204927598169511,35,-2.94313982343482,"flat-z"
64324.1909725403,119448008.283424,29733.0380430026,-658.349724389724,5900,-0.00212485651789395,30,-2.4476108650443,"trill-c"
75998.9315310146,664887.75755849,1903.4608846448,-3.95105097486042,1400,-0.00058312343813778,35,-5.38169897548709,"short-c"
66665.7746772249,60694360.3964871,27513.3512179818,-178.600518960811,15200,-0.000732265408098387,31,-2.59427518684337,"trill-c"
56749.9984056939,155614.359920852,1000.0797153033,-18.6076305426109,500,-0.00153150822960638,25,-5.27851473925186,"short"
50834.0864089849,621402.75486658,2465.9832027497,7.53110234345942,-1927.8406088651,-0.000368461098706259,30,-4.17990245058375,"trill"
90727.8092287615,2402217.45463475,5480.84915404989,59.5885653506363,1500,-0.00126251945421633,27,-4.14774533894922,"inverted-u"
90029.950520224,1787760.84727157,4412.8026362705,47.4272362645639,-1704.2516229481,-0.00116023049058576,26,-4.7444322533216,"short-c"
82200.9919006918,1534324.74401109,4753.5815086955,57.1613564039038,1000,-0.00150014855865238,25,-3.60822155109648,"inverted-u"
75146.4371434642,40228226.3284006,27702.8034927452,198.725981643553,-5639.43509034351,-0.000783083580435854,39,-3.53701710480469,"flat"
71402.0202598986,611065.378638586,2381.4343466744,48.0335968001366,1652.3095351965,-0.00209906532514105,26,-3.9954046143672,"flat"
66362.6712997894,57410042.5184122,34293.0982285373,218.25115253665,18000,-0.000676599208544734,31,-3.1349943408875,"trill"
74586.2857327647,453353.303391479,2900,-26.7036758798892,1546.90728575359,-0.00116276661759777,30,-4.11659017116942,"trill"
67350.1921494064,18251347.3522319,23510.7471886359,-128.983768566439,-14213.5117840168,-0.000782971195702158,18,-3.51998091765212,"trill"
63419.8027078718,28578178.7903085,27602.4911321632,260.993800896269,7251.24556608159,-0.00125783962506561,38,-2.92434227746732,"trill"
42378.8459381271,578361.082346633,3885.3781438116,-32.0321607920799,2692.6890719058,-0.00120202718492467,33,-2.75829141753896,"flat"
42638.2051282051,782337.948986301,3400,3.59195986086722,900,-0.000623641275349962,29,-3.96859335691654,"flat"
47849.0905625017,11491815.1013324,14334.3085179437,125.849840095793,1539.6488186834,-0.000914633906545236,8,-3.72970144863419,"flat"
72954.9920036029,133766.406861945,1020.0065438364,-20.738270081749,-500,-0.00186843839431155,33,-4.68855179492714,"short"
69238.1775399293,19309944.3186114,31698.812904634,41.5568696799285,18224.1981151349,-0.000247217615402931,21,-3.49991335460131,"trill"
104159.923046553,43363.2387990443,900,10.7151195138959,500,-0.0016060574353605,17,-5.80914299031403,"short-ur"
74994.0145491095,604923.459864145,2219.4557606951,41.6090835517702,-1219.4557606951,-0.0018085948060235,23,-4.87960703168985,"short"
70936.8850003076,1127248.04771367,4485.9247481627,66.3449013875187,1585.9247481627,-0.0020985481865039,29,-3.94248221291285,"flat"
41746.596253842,49724.5437201084,748.756586876603,-6.18340760420336,-400,-0.000727449799052994,32,-4.28308668681898,"flat"
52695.4818628415,317502466.739893,77859.8345056206,857.850129009803,41000,-0.00128253307461428,19,-3.9954046143672,"step up"
71108.9092331095,8264969.94046191,11712.8059660826,84.4954975014517,-7946.8999129632,-0.000519472209638378,26,-3.17246945205404,"trill"
55578.4659746749,37381721.2913891,21293.7918433881,319.820135041552,15700,-0.00147754274036123,8,-3.19662521593338,"trill-f"
67940.0558006059,51469.6127275012,501.1957272687,12.1071371632079,500,-0.00169037438876917,14,-5.18498868124103,"short"
66749.59943269,38016994.2343951,24451.995745175,333.572093694946,14600,-0.00149829091232449,43,-4.17990245058375,NA
61152.508049816,54580749.4274971,19301.4277957102,448.679473365629,-4912.0411314687,-0.00218624627712461,24,-3.77226106305299,"trill"
66627.0154381641,17465372.6522914,16600,90.2844324358374,7505.3328029037,-0.000503381179419295,41,-2.62141389444266,"trill"
54868.8544689229,12928312.8063574,14515.8259635445,66.0793739123011,2900,-0.000520210352385932,28,-2.24526002637478,"complex"
55289.7017961364,1198207.35138586,4400,37.5585327764077,-1483.8056680162,-0.00100589907154945,31,-2.70306265959117,"flat"
51006.0434585595,4361270.07202377,7400,-110.44771590055,-2900,-0.00154747438781935,34,-2.42475272696825,"flat-z"
49656.5864935342,10953786.2008854,10935.9154519062,-215.898633404368,-2134.7994108569,-0.00227859354619413,33,-2.23492644452023,"flat-z"
56460.0216407085,1100789.39752584,3500,32.8571319870128,1000,-0.00102920259233879,29,-4.58536755869191,"short-c"
54036.0471968084,890920.51414183,3106.2721346143,-19.4371749324172,-1564.6073156695,-0.00078091537644817,33,-4.11659017116942,"inverted-u"
65318.9166528801,1274235.56180091,3400,7.98779349609354,-1900,-0.000604778843258933,26,-4.7444322533216,"short-c"
90603.9310111824,1231059.77290618,3991.4448969355,-11.4308218915132,-1375.56460231449,-0.000592821063243942,28,-4.81589121730374,"short-c"
45140.3593001931,956930.908976928,3873.0588758861,-65.3275337957455,-609.728287343904,-0.00233857323769393,26,-3.07911388249304,"flat"
45023.2472648047,436483.198752537,3339.9076039517,-39.0609784713832,-959.9384026345,-0.00186714300062921,24,-3.64581996465349,"flat"
45257.0195318655,168945.030419563,1900,-9.9425320254413,900,-0.000719267990356114,30,-3.17246945205404,"flat"
54408.2666050717,54982968.0275148,39608.0395907771,43.6940354717477,-7333.2799255959,-0.00033413055109211,27,-3.57198570264244,"trill"
47537.6722544366,167986.560828252,1601.3784243399,-23.2591941953691,500,-0.00183117147816228,32,-3.42038020107893,"flat"
45079.7591956432,1164181.440688,4350.4046556984,-62.5591184945033,-563.587177121102,-0.00187167372429701,31,-2.76620911527574,"flat"
43894.588847379,226782.3125078,1447.2969302266,25.8168497240778,500,-0.00184320866812866,29,-4.68855179492714,"short"
46177.6022572469,89319.1465022421,1036.0608367483,-8.35388513210092,500,-0.000836709678688097,34,-3.68887945411394,"flat"
60845.1040637379,49493180.1953203,16100,448.604204148408,1255.3351423941,-0.00232995195413647,25,-4.24749574171628,"trill"
54222.6104085238,4909226.55326911,7458.1450654262,-109.289336705452,-2058.1450654262,-0.00157383830039494,25,-2.03638205221939,"flat"
50384.1197436616,2771152.8844822,5400,-101.439481976559,1000,-0.00212150156521252,19,-1.63219489955672,"flat"
52482.383701668,476578.834606138,1984.2316371814,-42.911089952507,500,-0.00223142925622276,27,-4.08637639257292,"flat"
52581.2584967784,252546.919811507,2250.7927322428,-23.1236160661465,1704.4043476109,-0.00133631604429257,34,-3.64581996465349,"flat"
51266.7039516722,776354.218825884,3656.5738885208,-38.3867645858389,-1000,-0.00102728976672492,23,-3.24676102835774,"flat"
94352.796810781,391488.653754293,3150.3349352006,-27.6973530928904,2396.09840784151,-0.00123728892405799,34,-4.31999124375443,"flat"
54613.0517697625,484052.938397095,3900,4.73735192200675,-2021.2278257536,-0.000205064914178604,15,-2.50838000597364,"flat"
53610.6081017441,571002.797946607,2900,17.0674714843102,-1011.7712103304,-0.000578445179978463,28,-2.91507437053654,"complex"
55644,3482106.12244898,5400,-123.668667466987,500,-0.00241812040468933,23,-3.19662521593338,"flat"
55044.3694971038,1155702.16437265,3400,30.351342254963,-1265.5798473445,-0.000962089755781162,31,-4.28308668681898,"flat"
